 76,  31,  77,  64,   3,  -6,  11, -29, 
 76,  31,  77,  63,   3,  -6,  11, -29, 
 76,  31,  77,  63,   3,  -6,  11, -28, 
 76,  31,  77,  62,   3,  -6,  12, -28, 
 76,  31,  77,  62,   3,  -6,  12, -28, 
 76,  31,  77,  61,   4,  -6,  12, -27, 
 76,  32,  77,  61,   4,  -6,  12, -27, 
 76,  32,  77,  61,   4,  -6,  12, -26, 
 76,  32,  77,  60,   4,  -6,  12, -26, 
 76,  32,  77,  60,   4,  -6,  12, -26, 
 76,  32,  77,  59,   4,  -6,  13, -25, 
 76,  32,  77,  59,   4,  -6,  13, -25, 
 76,  32,  77,  58,   4,  -6,  13, -24, 
 76,  33,  77,  58,   4,  -6,  13, -24, 
 76,  33,  77,  58,   4,  -6,  13, -23, 
 76,  33,  77,  57,   4,  -6,  13, -23, 
 76,  33,  77,  57,   4,  -7,  14, -22, 
 76,  33,  77,  56,   4,  -7,  14, -22, 
 76,  33,  77,  56,   4,  -7,  14, -22, 
 76,  33,  77,  56,   4,  -7,  14, -21, 
 76,  33,  77,  55,   4,  -7,  14, -21, 
 76,  34,  77,  55,   4,  -7,  14, -20, 
 76,  34,  77,  55,   4,  -7,  15, -20, 
 76,  34,  77,  54,   4,  -7,  15, -19, 
 76,  34,  77,  54,   4,  -7,  15, -19, 
 76,  34,  77,  54,   4,  -7,  15, -18, 
 76,  34,  77,  53,   4,  -7,  15, -18, 
 76,  34,  77,  53,   4,  -7,  15, -17, 
 76,  35,  77,  53,   4,  -7,  15, -17, 
 76,  35,  77,  52,   4,  -7,  16, -16, 
 76,  35,  77,  52,   4,  -7,  16, -16, 
 76,  35,  77,  52,   4,  -7,  16, -15, 
 76,  35,  77,  52,   4,  -7,  16, -15, 
 76,  35,  77,  51,   4,  -8,  16, -14, 
 76,  35,  77,  51,   4,  -8,  16, -14, 
 76,  36,  77,  51,   4,  -8,  17, -13, 
 76,  36,  77,  50,   4,  -8,  17, -13, 
 76,  36,  77,  50,   4,  -8,  17, -13, 
 76,  36,  77,  50,   4,  -8,  17, -12, 
 76,  36,  77,  50,   4,  -8,  17, -12, 
 76,  36,  77,  50,   4,  -8,  17, -12, 
 76,  36,  77,  50,   4,  -8,  18, -12, 
 76,  37,  77,  50,   4,  -8,  18, -12, 
 76,  37,  77,  50,   3,  -8,  18, -12, 
 77,  37,  77,  50,   3,  -8,  18, -12, 
 77,  37,  77,  50,   3,  -8,  18, -12, 
 77,  37,  77,  50,   3,  -8,  18, -12, 
 77,  37,  77,  50,   3,  -8,  18, -12, 
 77,  37,  77,  50,   3,  -8,  19, -12, 
 77,  38,  77,  50,   3,  -8,  19, -12, 
 77,  38,  77,  50,   2,  -9,  19, -12, 
 77,  38,  77,  50,   2,  -9,  19, -12, 
 77,  38,  77,  50,   2,  -9,  19, -12, 
 77,  38,  77,  50,   2,  -9,  19, -12, 
 77,  38,  77,  50,   2,  -9,  20, -12, 
 77,  38,  77,  50,   2,  -9,  20, -12, 
 77,  39,  77,  50,   2,  -9,  20, -12, 
 77,  39,  77,  50,   1,  -9,  20, -12, 
 77,  39,  77,  50,   1,  -9,  20, -12, 
 77,  39,  77,  50,   1,  -9,  20, -12, 
 78,  39,  77,  50,   1,  -9,  21, -12, 
 78,  39,  77,  50,   1,  -9,  21, -12, 
 78,  40,  77,  50,   0,  -9,  21, -12, 
 78,  40,  77,  50,   0,  -9,  21, -12, 
 78,  40,  77,  50,   0,  -9,  21, -12, 
 78,  40,  77,  50,   0,  -9,  21, -12, 
 78,  40,  77,  50,   0,  -9,  22, -12, 
 78,  40,  76,  50,  -1,  -9,  22, -12, 
 78,  40,  76,  50,  -1,  -9,  22, -12, 
 78,  41,  76,  50,  -1,  -9,  22, -12, 
 78,  41,  76,  50,  -1, -10,  22, -12, 
 78,  41,  76,  50,  -2, -10,  22, -12, 
 78,  41,  76,  50,  -2, -10,  23, -12, 
 78,  41,  76,  50,  -2, -10,  23, -12, 
 78,  41,  76,  50,  -2, -10,  23, -12, 
 78,  41,  76,  50,  -2, -10,  23, -12, 
 78,  42,  76,  50,  -3, -10,  23, -12, 
 78,  42,  76,  50,  -3, -10,  23, -12, 
 78,  42,  76,  50,  -3, -10,  24, -12, 
 78,  42,  76,  50,  -3, -10,  24, -12, 
 78,  42,  76,  50,  -4, -10,  24, -12, 
 78,  42,  76,  50,  -4, -10,  24, -12, 
 78,  43,  76,  50,  -4, -10,  24, -12, 
 78,  43,  76,  50,  -4, -10,  24, -12, 
 78,  43,  76,  50,  -5, -10,  25, -12, 
 78,  43,  76,  50,  -5, -10,  25, -12, 
 78,  43,  76,  50,  -5, -10,  25, -12, 
 78,  43,  76,  50,  -5, -10,  25, -12, 
 78,  43,  76,  50,  -6, -10,  25, -12, 
 78,  44,  76,  50,  -6, -10,  25, -12, 
 78,  44,  76,  51,  -6, -10,  26, -12, 
 78,  44,  76,  51,  -6, -10,  26, -12, 
 78,  44,  76,  51,  -7, -10,  26, -12, 
 78,  44,  76,  51,  -7, -10,  26, -12, 
 77,  44,  76,  51,  -7, -11,  26, -12, 
 77,  44,  76,  51,  -8, -11,  26, -12, 
 77,  45,  76,  51,  -8, -11,  27, -12, 
 77,  45,  76,  51,  -8, -11,  27, -12, 
 77,  45,  76,  51,  -8, -11,  27, -12, 
 77,  45,  76,  51,  -9, -11,  27, -12, 
 77,  45,  76,  51,  -9, -11,  27, -12, 
 77,  45,  76,  51,  -9, -11,  27, -12, 
 77,  46,  75,  51,  -9, -11,  28, -12, 
 77,  46,  75,  51, -10, -11,  28, -12, 
 77,  46,  75,  51, -10, -11,  28, -12, 
 76,  46,  75,  51, -10, -11,  28, -12, 
 76,  46,  75,  51, -10, -11,  28, -12, 
 76,  46,  75,  51, -11, -11,  28, -12, 
 76,  46,  75,  51, -11, -11,  28, -12, 
 76,  47,  75,  51, -11, -11,  29, -12, 
 76,  47,  75,  51, -11, -11,  29, -12, 
 76,  47,  75,  51, -12, -11,  29, -12, 
 75,  47,  75,  51, -12, -11,  29, -12, 
 75,  47,  75,  51, -12, -11,  29, -12, 
 75,  47,  75,  51, -12, -11,  29, -12, 
 75,  47,  75,  51, -13, -11,  30, -12, 
 75,  48,  75,  52, -13, -11,  30, -12, 
 75,  48,  75,  52, -13, -11,  30, -12, 
 74,  48,  75,  52, -13, -11,  30, -12, 
 74,  48,  75,  52, -14, -11,  30, -12, 
 74,  48,  75,  52, -14, -11,  30, -12, 
 74,  48,  75,  52, -14, -11,  31, -12, 
 74,  49,  75,  52, -14, -11,  31, -12, 
 73,  49,  75,  52, -15, -11,  31, -12, 
 73,  49,  75,  52, -15, -11,  31, -12, 
 73,  49,  75,  52, -15, -11,  31, -12, 
 73,  49,  75,  52, -15, -11,  31, -12, 
 72,  49,  75,  52, -15, -11,  32, -12, 
 72,  49,  75,  52, -16, -12,  32, -12, 
 72,  50,  75,  52, -16, -12,  32, -12, 
 72,  50,  74,  52, -16, -12,  32, -12, 
 71,  50,  74,  52, -16, -12,  32, -12, 
 71,  50,  74,  52, -16, -12,  32, -12, 
 71,  50,  74,  52, -17, -12,  32, -12, 
 71,  50,  74,  52, -17, -12,  33, -12, 
 70,  50,  74,  52, -17, -12,  33, -12, 
 70,  51,  74,  53, -17, -12,  33, -12, 
 70,  51,  74,  53, -17, -12,  33, -12, 
 69,  51,  74,  53, -17, -12,  33, -12, 
 69,  51,  74,  53, -18, -12,  33, -12, 
 69,  51,  74,  53, -18, -12,  34, -12, 
 68,  51,  74,  53, -18, -12,  34, -12, 
 68,  51,  74,  53, -18, -12,  34, -12, 
 68,  52,  74,  53, -18, -12,  34, -12, 
 67,  52,  74,  53, -18, -12,  34, -12, 
 67,  52,  74,  53, -18, -12,  34, -12, 
 67,  52,  74,  53, -18, -12,  34, -12, 
 66,  52,  74,  53, -19, -12,  35, -12, 
 66,  52,  74,  53, -19, -12,  35, -12, 
 65,  53,  74,  53, -19, -12,  35, -12, 
 65,  53,  74,  53, -19, -12,  35, -12, 
 65,  53,  74,  53, -19, -12,  35, -12, 
 64,  53,  74,  54, -19, -12,  35, -12, 
 64,  53,  74,  54, -19, -12,  35, -12, 
 63,  53,  74,  54, -19, -12,  36, -12, 
 63,  53,  73,  54, -19, -12,  36, -12, 
 63,  54,  73,  54, -19, -12,  36, -12, 
 62,  54,  73,  54, -19, -12,  36, -12, 
 62,  54,  73,  54, -19, -12,  36, -12, 
 61,  54,  73,  54, -19, -12,  36, -12, 
 61,  54,  73,  54, -19, -12,  36, -12, 
 60,  54,  73,  54, -19, -12,  37, -12, 
 60,  54,  73,  54, -19, -12,  37, -12, 
 59,  55,  73,  54, -19, -12,  37, -12, 
 59,  55,  73,  54, -19, -12,  37, -12, 
 59,  55,  73,  54, -19, -12,  37, -12, 
 58,  55,  73,  54, -19, -12,  37, -12, 
 58,  55,  73,  55, -19, -12,  37, -12, 
 57,  55,  73,  55, -19, -12,  38, -12, 
 57,  55,  73,  55, -19, -12,  38, -12, 
 56,  55,  73,  55, -19, -12,  38, -12, 
 56,  56,  73,  55, -19, -12,  38, -12, 
 55,  56,  73,  55, -19, -12,  38, -12, 
 55,  56,  73,  55, -19, -12,  38, -12, 
 54,  56,  73,  55, -19, -12,  38, -12, 
 54,  56,  73,  55, -19, -12,  39, -12, 
 53,  56,  73,  55, -19, -12,  39, -12, 
 53,  56,  73,  55, -19, -12,  39, -12, 
 52,  57,  73,  55, -19, -12,  39, -12, 
 52,  57,  73,  55, -19, -12,  39, -12, 
 51,  57,  72,  56, -19, -12,  39, -12, 
 51,  57,  72,  56, -19, -12,  39, -12, 
 50,  57,  72,  56, -18, -12,  40, -12, 
 50,  57,  72,  56, -18, -12,  40, -12, 
 49,  57,  72,  56, -18, -12,  40, -12, 
 49,  58,  72,  56, -18, -12,  40, -12, 
 48,  58,  72,  56, -18, -12,  40, -12, 
 48,  58,  72,  56, -18, -12,  40, -12, 
 47,  58,  72,  56, -18, -12,  40, -12, 
 47,  58,  72,  56, -18, -12,  40, -12, 
 46,  58,  72,  56, -17, -12,  41, -12, 
 46,  58,  72,  56, -17, -12,  41, -12, 
 45,  58,  72,  56, -17, -12,  41, -12, 
 45,  59,  72,  57, -17, -12,  41, -12, 
 44,  59,  72,  57, -17, -12,  41, -12, 
 44,  59,  72,  57, -17, -12,  41, -12, 
 43,  59,  72,  57, -16, -12,  41, -12, 
 43,  59,  72,  57, -16, -12,  41, -12, 
 42,  59,  72,  57, -16, -12,  41, -12, 
 42,  59,  72,  57, -16, -12,  42, -12, 
 41,  59,  72,  57, -16, -12,  42, -12, 
 41,  60,  72,  57, -15, -11,  42, -12, 
 40,  60,  72,  57, -15, -11,  42, -12, 
 40,  60,  72,  57, -15, -11,  42, -12, 
 39,  60,  72,  57, -15, -11,  42, -12, 
 39,  60,  72,  58, -15, -11,  42, -12, 
 38,  60,  72,  58, -14, -11,  42, -12, 
 38,  60,  71,  58, -14, -11,  42, -12, 
 38,  60,  71,  58, -14, -11,  43, -12, 
 37,  61,  71,  58, -14, -11,  43, -12, 
 37,  61,  71,  58, -13, -11,  43, -12, 
 36,  61,  71,  58, -13, -11,  43, -12, 
 36,  61,  71,  58, -13, -11,  43, -12, 
 35,  61,  71,  58, -13, -11,  43, -12, 
 35,  61,  71,  58, -12, -11,  43, -12, 
 34,  61,  71,  58, -12, -11,  43, -12, 
 34,  61,  71,  59, -12, -11,  43, -12, 
 33,  62,  71,  59, -12, -11,  43, -12, 
 33,  62,  71,  59, -11, -11,  44, -12, 
 33,  62,  71,  59, -11, -11,  44, -12, 
 32,  62,  71,  59, -11, -11,  44, -12, 
 32,  62,  71,  59, -11, -11,  44, -12, 
 31,  62,  71,  59, -10, -11,  44, -12, 
 31,  62,  71,  59, -10, -11,  44, -12, 
 31,  62,  71,  59, -10, -11,  44, -12, 
 30,  62,  71,  59, -10, -11,  44, -12, 
 30,  63,  71,  59,  -9, -11,  44, -12, 
 29,  63,  71,  59,  -9, -11,  44, -11, 
 29,  63,  71,  60,  -9, -11,  44, -11, 
 29,  63,  71,  60,  -9, -11,  45, -11, 
 28,  63,  71,  60,  -8, -11,  45, -11, 
 28,  63,  71,  60,  -8, -11,  45, -11, 
 27,  63,  71,  60,  -8, -11,  45, -11, 
 27,  63,  71,  60,  -8, -11,  45, -11, 
 27,  63,  71,  60,  -7, -11,  45, -11, 
 26,  64,  71,  60,  -7, -10,  45, -11, 
 26,  64,  71,  60,  -7, -10,  45, -11, 
 26,  64,  71,  60,  -6, -10,  45, -11, 
 25,  64,  71,  60,  -6, -10,  45, -11, 
 25,  64,  71,  61,  -6, -10,  45, -11, 
 25,  64,  70,  61,  -6, -10,  45, -11, 
 24,  64,  70,  61,  -5, -10,  45, -11, 
 24,  64,  70,  61,  -5, -10,  46, -11, 
 24,  64,  70,  61,  -5, -10,  46, -11, 
 23,  65,  70,  61,  -5, -10,  46, -11, 
 23,  65,  70,  61,  -4, -10,  46, -11, 
 23,  65,  70,  61,  -4, -10,  46, -11, 
 22,  65,  70,  61,  -4, -10,  46, -11, 
 22,  65,  70,  61,  -4, -10,  46, -11, 
 22,  65,  70,  62,  -3, -10,  46, -11, 
 22,  65,  70,  62,  -3, -10,  46, -11, 
 21,  65,  70,  62,  -3, -10,  46, -11, 
 21,  65,  70,  62,  -3, -10,  46, -11, 
 21,  65,  70,  62,  -2, -10,  46, -11, 
 21,  66,  70,  62,  -2, -10,  46, -11, 
 20,  66,  70,  62,  -2, -10,  46, -11, 
 20,  66,  70,  62,  -2, -10,  46, -11, 
 20,  66,  70,  62,  -2, -10,  46, -11, 
 20,  66,  70,  62,  -1, -10,  46, -11, 
 19,  66,  70,  62,  -1,  -9,  47, -11, 
 19,  66,  70,  63,  -1,  -9,  47, -11, 
 19,  66,  70,  63,  -1,  -9,  47, -11, 
 19,  66,  70,  63,   0,  -9,  47, -11, 
 19,  66,  70,  63,   0,  -9,  47, -11, 
 18,  67,  70,  63,   0,  -9,  47, -11, 
 18,  67,  70,  63,   0,  -9,  47, -11, 
 18,  67,  70,  63,   0,  -9,  47, -11, 
 18,  67,  70,  63,   1,  -9,  47, -11, 
 18,  67,  70,  63,   1,  -9,  47, -11, 
 17,  67,  70,  63,   1,  -9,  47, -11, 
 17,  67,  70,  63,   1,  -9,  47, -11, 
 17,  67,  70,  64,   1,  -9,  47, -10, 
 17,  67,  70,  64,   2,  -9,  47, -10, 
 17,  67,  70,  64,   2,  -9,  47, -10, 
 17,  67,  70,  64,   2,  -9,  47, -10, 
 17,  68,  70,  64,   2,  -9,  47, -10, 
 17,  68,  70,  64,   2,  -9,  47, -10, 
 16,  68,  70,  64,   2,  -9,  47, -10, 
 16,  68,  70,  64,   2,  -9,  47, -10, 
 16,  68,  70,  64,   3,  -8,  47, -10, 
 16,  68,  70,  64,   3,  -8,  47, -10, 
 16,  68,  70,  65,   3,  -8,  47, -10, 
 16,  68,  70,  65,   3,  -8,  47, -10, 
 16,  68,  70,  65,   3,  -8,  47, -10, 
 16,  68,  70,  65,   3,  -8,  47, -10, 
 16,  68,  70,  65,   3,  -8,  47, -10, 
 16,  68,  70,  65,   4,  -8,  47, -10, 
 16,  69,  70,  65,   4,  -8,  47, -10, 
 16,  69,  70,  65,   4,  -8,  47, -10, 
 16,  69,  70,  65,   4,  -8,  47, -10, 
 16,  69,  70,  65,   4,  -8,  46, -10, 
 16,  69,  71,  65,   4,  -8,  46, -10, 
 16,  69,  71,  66,   4,  -8,  45, -10, 
 16,  69,  72,  66,   4,  -8,  44, -10, 
 16,  69,  72,  66,   4,  -8,  44, -10, 
 16,  69,  73,  66,   4,  -8,  43, -10, 
 16,  69,  74,  66,   4,  -7,  42, -10, 
 16,  69,  74,  66,   4,  -7,  42,  -9, 
 16,  69,  75,  66,   4,  -7,  41,  -9, 
 16,  69,  75,  66,   4,  -7,  40,  -9, 
 16,  70,  76,  66,   4,  -7,  39,  -9, 
 16,  70,  76,  66,   4,  -7,  39,  -9, 
 16,  70,  77,  66,   4,  -7,  38,  -9, 
 16,  70,  77,  67,   4,  -7,  37,  -9, 
 16,  70,  78,  67,   4,  -7,  37,  -9, 
 16,  70,  78,  67,   4,  -7,  36,  -9, 
 16,  70,  79,  67,   4,  -7,  35,  -9, 
 16,  70,  79,  67,   4,  -7,  34,  -9, 
 16,  70,  80,  67,   4,  -7,  34,  -9, 
 16,  70,  80,  67,   4,  -7,  33,  -9, 
 16,  70,  81,  67,   4,  -7,  32,  -9, 
 16,  70,  81,  67,   4,  -7,  32,  -9, 
 16,  70,  82,  67,   4,  -7,  31,  -9, 
 16,  70,  82,  67,   4,  -6,  30,  -9, 
 16,  70,  82,  68,   4,  -6,  29,  -9, 
 16,  71,  83,  68,   4,  -6,  29,  -9, 
 16,  71,  83,  68,   4,  -6,  28,  -9, 
 16,  71,  84,  68,   4,  -6,  27,  -8, 
 16,  71,  84,  68,   4,  -6,  27,  -8, 
 16,  71,  85,  68,   4,  -6,  26,  -8, 
 16,  71,  85,  68,   4,  -6,  25,  -8, 
 16,  71,  86,  68,   4,  -6,  25,  -8, 
 16,  71,  86,  68,   4,  -6,  24,  -8, 
 16,  71,  87,  68,   4,  -6,  23,  -8, 
 16,  71,  87,  68,   3,  -6,  22,  -8, 
 16,  71,  88,  69,   3,  -6,  22,  -8, 
 16,  71,  88,  69,   3,  -6,  21,  -8, 
 16,  71,  89,  69,   3,  -6,  20,  -8, 
 16,  71,  89,  69,   3,  -6,  20,  -8, 
 16,  71,  89,  69,   3,  -5,  19,  -8, 
 16,  71,  90,  69,   3,  -5,  18,  -8, 
 16,  72,  90,  69,   3,  -5,  17,  -8, 
 16,  72,  91,  69,   3,  -5,  17,  -8, 
 16,  72,  91,  69,   3,  -5,  16,  -8, 
 16,  72,  92,  69,   3,  -5,  15,  -7, 
 16,  72,  92,  69,   3,  -5,  15,  -7, 
 16,  72,  92,  69,   3,  -5,  14,  -7, 
 16,  72,  93,  70,   3,  -5,  13,  -7, 
 17,  72,  93,  70,   3,  -5,  13,  -7, 
 17,  72,  94,  70,   3,  -5,  12,  -7, 
 17,  72,  94,  70,   3,  -5,  11,  -7, 
 17,  72,  94,  70,   3,  -5,  11,  -7, 
 17,  72,  95,  70,   3,  -5,  10,  -7, 
 17,  72,  95,  70,   3,  -5,   9,  -7, 
 17,  72,  96,  70,   3,  -4,   8,  -7, 
 17,  72,  96,  70,   3,  -4,   8,  -7, 
 17,  72,  96,  70,   3,  -4,   7,  -7, 
 17,  72,  97,  70,   3,  -4,   6,  -7, 
 17,  72,  97,  70,   3,  -4,   6,  -6, 
 17,  73,  98,  71,   3,  -4,   5,  -6, 
 17,  73,  98,  71,   3,  -4,   4,  -6, 
 17,  73,  98,  71,   3,  -4,   4,  -6, 
 17,  73,  99,  71,   3,  -4,   3,  -6, 
 17,  73,  99,  71,   3,  -4,   2,  -6, 
 17,  73,  99,  71,   3,  -4,   2,  -6, 
 17,  73, 100,  71,   3,  -4,   1,  -6, 
 17,  73, 100,  71,   3,  -4,   0,  -6, 
 17,  73, 100,  71,   3,  -4,   0,  -6, 
 17,  73, 101,  71,   3,  -4,  -1,  -6, 
 17,  73, 101,  71,   3,  -3,  -2,  -6, 
 17,  73, 101,  71,   2,  -3,  -2,  -6, 
 18,  73, 102,  71,   2,  -3,  -3,  -5, 
 18,  73, 102,  71,   2,  -3,  -4,  -5, 
 18,  73, 102,  72,   2,  -3,  -4,  -5, 
 18,  73, 103,  72,   2,  -3,  -5,  -5, 
 18,  73, 103,  72,   2,  -3,  -6,  -5, 
 18,  73, 103,  72,   2,  -3,  -6,  -5, 
 18,  73, 103,  72,   2,  -3,  -7,  -5, 
 18,  73, 104,  72,   2,  -3,  -7,  -5, 
 18,  73, 104,  72,   2,  -3,  -8,  -5, 
 18,  73, 104,  72,   2,  -3,  -9,  -5, 
 18,  73, 104,  72,   2,  -3,  -9,  -5, 
 18,  74, 105,  72,   2,  -3, -10,  -5, 
 18,  74, 105,  72,   2,  -3, -11,  -4, 
 18,  74, 105,  72,   2,  -3, -11,  -4, 
 18,  74, 105,  72,   2,  -2, -12,  -4, 
 18,  74, 106,  72,   2,  -2, -12,  -4, 
 18,  74, 106,  73,   2,  -2, -13,  -4, 
 19,  74, 106,  73,   2,  -2, -14,  -4, 
 19,  74, 106,  73,   2,  -2, -14,  -4, 
 19,  74, 106,  73,   2,  -2, -15,  -4, 
 19,  74, 107,  73,   2,  -2, -15,  -4, 
 19,  74, 107,  73,   2,  -2, -16,  -4, 
 19,  74, 107,  73,   2,  -2, -17,  -4, 
 19,  74, 107,  73,   1,  -2, -17,  -3, 
 19,  74, 107,  73,   1,  -2, -18,  -3, 
 19,  74, 107,  73,   1,  -2, -18,  -3, 
 19,  74, 108,  73,   1,  -2, -19,  -3, 
 19,  74, 108,  73,   1,  -2, -20,  -3, 
 19,  74, 108,  73,   1,  -2, -20,  -3, 
 19,  74, 108,  73,   1,  -2, -21,  -3, 
 19,  74, 108,  73,   1,  -1, -21,  -3, 
 19,  74, 108,  74,   1,  -1, -22,  -3, 
 20,  74, 108,  74,   1,  -1, -22,  -3, 
 20,  74, 108,  74,   1,  -1, -23,  -2, 
 20,  74, 108,  74,   1,  -1, -23,  -2, 
 20,  74, 108,  74,   1,  -1, -24,  -2, 
 20,  74, 108,  74,   1,  -1, -24,  -2, 
 20,  74, 108,  74,   1,  -1, -25,  -2, 
 20,  74, 108,  74,   1,  -1, -25,  -2, 
 20,  74, 108,  74,   1,  -1, -26,  -2, 
 20,  75, 108,  74,   1,  -1, -26,  -2, 
 20,  75, 108,  74,   1,  -1, -27,  -2, 
 20,  75, 108,  74,   1,  -1, -27,  -2, 
 20,  75, 108,  74,   0,  -1, -28,  -1, 
 20,  75, 108,  74,   0,  -1, -28,  -1, 
 21,  75, 108,  74,   0,  -1, -29,  -1, 
 21,  75, 108,  74,   0,   0, -29,  -1, 
 21,  75, 108,  74,   0,   0, -30,  -1, 
 21,  75, 108,  74,   0,   0, -30,  -1, 
 21,  75, 108,  75,   0,   0, -31,  -1, 
 21,  75, 108,  75,   0,   0, -31,  -1, 
 21,  75, 107,  75,   0,   0, -31,  -1, 
 21,  75, 107,  75,   0,   0, -32,   0, 
 21,  75, 107,  75,   0,   0, -32,   0, 
 21,  75, 107,  75,   0,   0, -33,   0, 
 21,  75, 107,  75,   0,   0, -33,   0, 
 22,  75, 107,  75,   0,   0, -33,   0, 
 22,  75, 106,  75,   0,   0, -34,   0, 
 22,  75, 106,  75,   0,   0, -34,   0, 
 22,  75, 106,  75,   0,   0, -34,   0, 
 22,  75, 106,  75,   0,   0, -35,   0, 
 22,  75, 105,  75,  -1,   0, -35,   1, 
 22,  75, 105,  75,  -1,   0, -35,   1, 
 22,  75, 105,  75,  -1,   0, -36,   1, 
 22,  75, 104,  75,  -1,   1, -36,   1, 
 22,  75, 104,  75,  -1,   1, -36,   1, 
 22,  75, 104,  75,  -1,   1, -37,   1, 
 23,  75, 103,  75,  -1,   1, -37,   1, 
 23,  75, 103,  75,  -1,   1, -37,   1, 
 23,  75, 103,  75,  -1,   1, -37,   2, 
 23,  75, 102,  76,  -1,   1, -38,   2, 
 23,  75, 102,  76,  -1,   1, -38,   2, 
 23,  75, 102,  76,  -1,   1, -38,   2, 
 23,  75, 101,  76,  -1,   1, -38,   2, 
 23,  75, 101,  76,  -1,   1, -39,   2, 
 23,  75, 100,  76,  -1,   1, -39,   2, 
 23,  75, 100,  76,  -1,   1, -39,   2, 
 24,  75,  99,  76,  -2,   1, -39,   3, 
 24,  75,  99,  76,  -2,   1, -39,   3, 
 24,  75,  98,  76,  -2,   1, -39,   3, 
 24,  75,  98,  76,  -2,   1, -39,   3, 
 24,  75,  97,  76,  -2,   1, -40,   3, 
 24,  75,  97,  76,  -2,   1, -40,   3, 
 24,  75,  96,  76,  -2,   1, -40,   3, 
 24,  75,  96,  76,  -2,   2, -40,   3, 
 24,  75,  95,  76,  -2,   2, -40,   4, 
 24,  76,  95,  76,  -2,   2, -40,   4, 
 25,  76,  94,  76,  -2,   2, -40,   4, 
 25,  76,  94,  76,  -2,   2, -40,   4, 
 25,  76,  93,  76,  -2,   2, -40,   4, 
 25,  76,  92,  76,  -2,   2, -40,   4, 
 25,  76,  92,  76,  -2,   2, -40,   4, 
 25,  76,  91,  76,  -2,   2, -40,   4, 
 25,  76,  91,  76,  -3,   2, -40,   5, 
 25,  76,  90,  76,  -3,   2, -40,   5, 
 25,  76,  89,  76,  -3,   2, -40,   5, 
 26,  76,  89,  76,  -3,   2, -40,   5, 
 26,  76,  88,  76,  -3,   2, -40,   5, 
 26,  76,  87,  76,  -3,   2, -40,   5, 
 26,  76,  87,  77,  -3,   2, -40,   5, 
 26,  76,  86,  77,  -3,   2, -40,   6, 
 26,  76,  86,  77,  -3,   2, -40,   6, 
 26,  76,  85,  77,  -3,   2, -39,   6, 
 26,  76,  84,  77,  -3,   2, -39,   6, 
 26,  76,  84,  77,  -3,   2, -39,   6, 
 27,  76,  83,  77,  -3,   2, -39,   6, 
 27,  76,  82,  77,  -3,   2, -39,   6, 
 27,  76,  82,  77,  -3,   2, -39,   6, 
 27,  76,  81,  77,  -3,   3, -39,   7, 
 27,  76,  81,  77,  -4,   3, -38,   7, 
 27,  76,  80,  77,  -4,   3, -38,   7, 
 27,  76,  79,  77,  -4,   3, -38,   7, 
 27,  76,  79,  77,  -4,   3, -38,   7, 
 28,  76,  78,  77,  -4,   3, -38,   7, 
 28,  76,  77,  77,  -4,   3, -37,   7, 
 28,  76,  77,  77,  -4,   3, -37,   8, 
 28,  76,  76,  77,  -4,   3, -37,   8, 
 28,  76,  76,  77,  -4,   3, -37,   8, 
 28,  76,  75,  77,  -4,   3, -36,   8, 
 28,  76,  74,  77,  -4,   3, -36,   8, 
 28,  76,  74,  77,  -4,   3, -36,   8, 
 28,  76,  73,  77,  -4,   3, -35,   8, 
 29,  76,  73,  77,  -4,   3, -35,   9, 
 29,  76,  72,  77,  -4,   3, -35,   9, 
 29,  76,  72,  77,  -5,   3, -35,   9, 
 29,  76,  71,  77,  -5,   3, -34,   9, 
 29,  76,  70,  77,  -5,   3, -34,   9, 
 29,  76,  70,  77,  -5,   3, -34,   9, 
 29,  76,  69,  77,  -5,   3, -33,   9, 
 29,  76,  69,  77,  -5,   3, -33,  10, 
 30,  76,  68,  77,  -5,   3, -33,  10, 
 30,  76,  68,  77,  -5,   3, -32,  10, 
 30,  76,  67,  77,  -5,   3, -32,  10, 
 30,  76,  67,  77,  -5,   3, -32,  10, 
 30,  76,  66,  77,  -5,   3, -31,  10, 
 30,  76,  66,  77,  -5,   3, -31,  11, 
 30,  76,  65,  77,  -5,   3, -30,  11, 
 31,  76,  65,  77,  -5,   3, -30,  11, 
 31,  76,  64,  77,  -5,   3, -30,  11, 
 31,  76,  64,  77,  -6,   3, -29,  11, 
 31,  76,  63,  77,  -6,   3, -29,  11, 
 31,  76,  63,  77,  -6,   3, -28,  11, 
 31,  76,  62,  77,  -6,   3, -28,  12, 
 31,  76,  62,  77,  -6,   3, -28,  12, 
 31,  76,  61,  77,  -6,   4, -27,  12, 
 32,  76,  61,  77,  -6,   4, -27,  12, 
 32,  76,  61,  77,  -6,   4, -26,  12, 
 32,  76,  60,  77,  -6,   4, -26,  12, 
 32,  76,  60,  77,  -6,   4, -26,  12, 
 32,  76,  59,  77,  -6,   4, -25,  13, 
 32,  76,  59,  77,  -6,   4, -25,  13, 
 32,  76,  58,  77,  -6,   4, -24,  13, 
 33,  76,  58,  77,  -6,   4, -24,  13, 
 33,  76,  58,  77,  -6,   4, -23,  13, 
 33,  76,  57,  77,  -6,   4, -23,  13, 
 33,  76,  57,  77,  -7,   4, -22,  14, 
 33,  76,  56,  77,  -7,   4, -22,  14, 
